ZipCode,WaterUse,PowerUse,Date
91040,23.96,572,2005
91040,19.53,637,2005
91040,19.16,636,2006
91040,16.06,544,2006
91040,15.82,600,2006
91040,18.87,549,2006
91040,24.73,596,2006
91040,37.57,1008,2006
91040,39.69,1026,2006
91040,37.93,860,2006
91040,35.65,802,2006
91040,29.12,585,2006
91040,26.43,572,2006
91040,19.48,654,2006
91040,19.15,652,2007
91040,17.33,529,2007
91040,20.91,580,2007
91040,27.8,563,2007
91040,31.46,605,2007
91040,36.39,845,2007
91040,34.56,866,2007
91040,36.05,894,2007
91040,32.16,822,2007
91040,25.78,572,2007
91040,23.36,559,2007
91040,16.13,695,2007
91040,16.14,698,2008
91040,15.59,554,2008
91040,17.98,586,2008
91040,25.02,583,2008
91040,27.01,626,2008
91040,30.13,876,2008
91040,33.87,911,2008
91040,33.49,917,2008
91040,30.47,869,2008
91040,26.91,642,2008
91040,24.2,617,2008
91040,16.89,651,2008
91040,16.91,650,2009
91040,13.58,545,2009
91040,16.02,600,2009
91040,22.81,593,2009
91040,24.33,621,2009
91040,23.33,772,2009
91040,26.21,808,2009
91040,26.5,916,2009
91040,25.59,868,2009
91040,21.47,599,2009
91040,19.06,578,2009
91040,13.8,639,2009
91040,12.86,639,2010
91040,10.97,528,2010
91040,14.22,578,2010
91040,17.5,526,2010
91040,19.98,551,2010
91040,24.47,688,2010
91040,25.55,715,2010
91040,26.31,813,2010
91040,24.69,780,2010
91040,16.73,617,2010
91040,16.08,596,2010
91040,13.21,630,2010
91040,13.23,629,2011
91040,11.94,536,2011
91040,13.48,590,2011
91040,17.92,523,2011
91040,20.9,549,2011
91040,24.21,691,2011
91040,25.51,717,2011
91040,27.6,848,2011
91040,25.18,798,2011
91040,19.21,595,2011
91040,16.49,576,2011
91040,15.82,623,2011
91040,15.81,620,2012
91040,14.32,524,2012
91040,15.12,556,2012
91040,16.93,549,2012
91040,19.71,583,2012
91040,26.49,712,2012
91040,20.41,754,2012
91040,21.82,1047,2012
91040,20.45,962,2012
91040,15.38,616,2012
91040,14.66,595,2012
91040,10.13,661,2013
91040,10.13,656,2013
91040,10.84,497,2013
91040,12.43,545,2013
91040,16.1,543,2013
91040,17.22,580,2013
91040,19.34,766,2013
91041,36,1161,2005
91041,32,1084,2005
91041,20,835,2005
91041,18,847,2005
91041,9,766,2005
91041,10,792,2005
91041,15,792,2006
91041,12,716,2006
91041,7,794,2006
91041,8,806,2006
91041,19,1027,2006
91041,20,1068,2006
91041,26,1354,2006
91041,24,1265,2006
91041,19,977,2006
91041,17,982,2006
91041,9,859,2006
91041,8,897,2006
91041,6,949,2007
91041,5,876,2007
91041,9,1063,2007
91041,9,1011,2007
91041,13,975,2007
91041,14,1015,2007
91041,18,1254,2007
91041,17,1176,2007
91041,14,953,2007
91041,12,956,2007
91041,8,846,2007
91041,9,868,2007
91041,10,833,2008
91041,9,774,2008
91041,13,783,2008
91041,13,807,2008
91041,14,1038,2008
91041,14,1030,2008
91041,18,1170,2008
91041,22,1133,2008
91041,30,1007,2008
91041,25,959,2008
91041,8,698,2008
91041,9,729,2008
91041,14,768,2009
91041,13,700,2009
91041,13,870,2009
91041,14,837,2009
91041,20,845,2009
91041,20,906,2009
91041,24,1303,2009
91041,23,1263,2009
91041,16,1089,2009
91041,15,1085,2009
91041,10,940,2009
91041,10,966,2009
91041,8,916,2010
91041,8,819,2010
91041,10,786,2010
91041,10,775,2010
91041,19,898,2010
91041,20,950,2010
91041,24,1318,2010
91041,22,1291,2010
91041,17,1160,2010
91041,16,1160,2010
91041,9,966,2010
91041,9,992,2010
91041,10,947,2011
91041,10,857,2011
91041,16,969,2011
91041,14,937,2011
91041,9,963,2011
91041,7,1032,2011
91041,0,0,2011
91041,0,0,2011
91041,0,0,2011
91041,0,0,2011
91041,0,0,2011
91041,0,0,2011
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2012
91041,0,0,2013
91041,0,0,2013
91041,0,0,2013
91041,0,0,2013
91041,0,0,2013
91041,0,0,2013
91041,0,0,2013
91042,25.05,573,2005
91042,26.39,616,2005
91042,23.91,575,2005
91042,19.82,459,2005
91042,18.74,448,2005
91042,16.37,508,2005
91042,16.04,507,2006
91042,14.02,442,2006
91042,15.22,488,2006
91042,15.73,433,2006
91042,18.02,475,2006
91042,26.03,751,2006
91042,27.27,761,2006
91042,26.65,650,2006
91042,24.94,606,2006
91042,21.04,449,2006
91042,19.93,439,2006
91042,16.77,534,2006
91042,16.44,531,2007
91042,14.67,424,2007
91042,17.09,467,2007
91042,20.27,432,2007
91042,22.08,468,2007
91042,24.76,610,2007
91042,25.51,634,2007
91042,26.03,693,2007
91042,24.43,636,2007
91042,20.04,450,2007
91042,18.45,440,2007
91042,14.6,553,2007
91042,14.38,550,2008
91042,13.94,442,2008
91042,15.59,472,2008
91042,18.7,450,2008
91042,20.08,481,2008
91042,22.43,654,2008
91042,24.12,676,2008
91042,23.84,689,2008
91042,22.7,641,2008
91042,20.41,495,2008
91042,18.6,480,2008
91042,14.57,521,2008
91042,14.46,519,2009
91042,12.28,433,2009
91042,14.17,478,2009
91042,17.89,450,2009
91042,18.88,475,2009
91042,17.75,583,2009
91042,18.98,611,2009
91042,20.87,705,2009
91042,19.7,656,2009
91042,16.5,456,2009
91042,15.66,441,2009
91042,12.36,512,2009
91042,12.15,512,2010
91042,10.5,415,2010
91042,11.85,457,2010
91042,13.99,408,2010
91042,15.34,431,2010
91042,18.39,513,2010
91042,19.39,538,2010
91042,20.1,618,2010
91042,18.81,588,2010
91042,14.44,493,2010
91042,13.68,478,2010
91042,12.08,514,2010
91042,12.29,509,2011
91042,10.85,427,2011
91042,12.17,470,2011
91042,14.69,409,2011
91042,16.11,435,2011
91042,18.08,512,2011
91042,19.35,543,2011
91042,20.26,656,2011
91042,19,612,2011
91042,15.42,466,2011
91042,14.38,451,2011
91042,13.84,497,2011
91042,13.74,495,2012
91042,12.66,421,2012
91042,13.48,449,2012
91042,14.06,424,2012
91042,15.45,450,2012
91042,19.23,528,2012
91042,15.94,578,2012
91042,16.89,797,2012
91042,15.68,725,2012
91042,12.47,469,2012
91042,11.8,457,2012
91042,8.74,528,2013
91042,8.57,524,2013
91042,9.03,401,2013
91042,10.29,442,2013
91042,12.19,403,2013
91042,13,432,2013
91042,14.94,568,2013
91105,0,497,2005
91105,0,522,2005
91105,0,484,2005
91105,0,371,2005
91105,0,352,2005
91105,0,318,2005
91105,0,318,2006
91105,0,301,2006
91105,0,334,2006
91105,0,319,2006
91105,0,385,2006
91105,0,646,2006
91105,0,655,2006
91105,0,566,2006
91105,0,525,2006
91105,0,396,2006
91105,0,381,2006
91105,0,382,2006
91105,0,379,2007
91105,0,340,2007
91105,0,374,2007
91105,0,337,2007
91105,0,372,2007
91105,0,459,2007
91105,0,515,2007
91105,0,620,2007
91105,0,574,2007
91105,0,396,2007
91105,0,377,2007
91105,0,327,2007
91105,0,328,2008
91105,0,312,2008
91105,0,335,2008
91105,0,339,2008
91105,0,363,2008
91105,0,463,2008
91105,0,481,2008
91105,0,508,2008
91105,0,499,2008
91105,0,507,2008
91105,0,463,2008
91105,0,326,2008
91105,0,323,2009
91105,0,291,2009
91105,0,327,2009
91105,0,325,2009
91105,0,341,2009
91105,0,403,2009
91105,0,442,2009
91105,0,557,2009
91105,0,500,2009
91105,0,331,2009
91105,0,321,2009
91105,0,306,2009
91105,0,306,2010
91105,0,269,2010
91105,0,295,2010
91105,0,261,2010
91105,0,272,2010
91105,0,323,2010
91105,0,330,2010
91105,0,334,2010
91105,0,326,2010
91105,0,278,2010
91105,0,267,2010
91105,0,296,2010
91105,0,295,2011
91105,0,248,2011
91105,0,272,2011
91105,0,245,2011
91105,0,258,2011
91105,0,279,2011
91105,0,302,2011
91105,0,407,2011
91105,0,385,2011
91105,0,318,2011
91105,0,306,2011
91105,0,290,2011
91105,0,290,2012
91105,0,260,2012
91105,0,278,2012
91105,0,294,2012
91105,0,317,2012
91105,0,360,2012
91105,0,412,2012
91105,0,609,2012
91105,0,567,2012
91105,0,399,2012
91105,0,381,2012
91105,0,324,2013
91105,0,323,2013
91105,0,276,2013
91105,0,308,2013
91105,0,301,2013
91105,0,328,2013
91105,0,459,2013
91201,751,0,2005
91201,713,0,2005
91201,653,0,2005
91201,561,0,2005
91201,410,0,2005
91201,450,0,2005
91201,480,0,2006
91201,346,0,2006
91201,257,0,2006
91201,349,0,2006
91201,518,0,2006
91201,635,0,2006
91201,814,0,2006
91201,850,0,2006
91201,861,0,2006
91201,798,0,2006
91201,664,0,2006
91201,616,0,2006
91201,550,0,2007
91201,520,0,2007
91201,606,0,2007
91201,704,0,2007
91201,888,0,2007
91201,900,0,2007
91201,972,0,2007
91201,813,0,2007
91201,643,0,2007
91201,527,0,2007
91201,367,0,2007
91201,269,0,2007
91201,136,0,2008
91201,217,0,2008
91201,415,0,2008
91201,501,0,2008
91201,654,0,2008
91201,752,0,2008
91201,938,0,2008
91201,954,0,2008
91201,937,0,2008
91201,682,0,2008
91201,363,0,2008
91201,276,0,2008
91201,155,0,2009
91201,233,0,2009
91201,476,0,2009
91201,516,0,2009
91201,609,0,2009
91201,632,0,2009
91201,710,0,2009
91201,625,0,2009
91201,507,0,2009
91201,430,0,2009
91201,321,0,2009
91201,235,0,2009
91201,118,0,2010
91201,167,0,2010
91201,327,0,2010
91201,392,0,2010
91201,538,0,2010
91201,561,0,2010
91201,634,0,2010
91201,665,0,2010
91201,680,0,2010
91201,527,0,2010
91201,274,0,2010
91201,236,0,2010
91201,186,0,2011
91201,160,0,2011
91201,162,0,2011
91201,411,0,2011
91201,819,0,2011
91201,748,0,2011
91201,0,0,2011
91201,0,0,2011
91201,0,0,2011
91201,0,0,2011
91201,0,0,2011
91201,0,0,2011
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2012
91201,0,0,2013
91201,0,0,2013
91201,0,0,2013
91201,0,0,2013
91201,0,0,2013
91201,0,0,2013
91201,0,0,2013
91205,0,445,2005
91205,0,412,2005
91205,0,388,2005
91205,0,461,2005
91205,0,460,2005
91205,0,491,2005
91205,0,497,2006
91205,0,508,2006
91205,0,589,2006
91205,0,510,2006
91205,0,497,2006
91205,0,440,2006
91205,0,440,2006
91205,0,412,2006
91205,0,390,2006
91205,0,480,2006
91205,0,483,2006
91205,0,653,2006
91205,0,707,2007
91205,0,574,2007
91205,0,608,2007
91205,0,557,2007
91205,0,562,2007
91205,0,501,2007
91205,0,505,2007
91205,0,516,2007
91205,0,502,2007
91205,0,683,2007
91205,0,691,2007
91205,0,881,2007
91205,0,939,2008
91205,0,634,2008
91205,0,578,2008
91205,0,554,2008
91205,0,570,2008
91205,0,725,2008
91205,0,827,2008
91205,0,740,2008
91205,0,692,2008
91205,0,588,2008
91205,0,533,2008
91205,0,682,2008
91205,0,736,2009
91205,0,596,2009
91205,0,617,2009
91205,0,517,2009
91205,0,499,2009
91205,0,643,2009
91205,0,735,2009
91205,0,704,2009
91205,0,672,2009
91205,0,617,2009
91205,0,575,2009
91205,0,711,2009
91205,0,759,2010
91205,0,612,2010
91205,0,633,2010
91205,0,493,2010
91205,0,456,2010
91205,0,517,2010
91205,0,568,2010
91205,0,686,2010
91205,0,711,2010
91205,0,691,2010
91205,0,656,2010
91205,0,780,2010
91205,0,815,2011
91205,0,672,2011
91205,0,710,2011
91205,0,551,2011
91205,0,518,2011
91205,0,631,2011
91205,0,700,2011
91205,0,672,2011
91205,0,641,2011
91205,0,725,2011
91205,0,717,2011
91205,0,834,2011
91205,0,867,2012
91205,0,712,2012
91205,0,714,2012
91205,0,558,2012
91205,0,518,2012
91205,0,667,2012
91205,0,742,2012
91205,0,1032,2012
91205,0,1081,2012
91205,0,765,2012
91205,0,675,2012
91205,0,854,2013
91205,0,899,2013
91205,0,636,2013
91205,0,626,2013
91205,0,589,2013
91205,0,602,2013
91205,0,672,2013
91209,37,0,2005
91209,38,0,2005
91209,36,0,2005
91209,36,0,2005
91209,34,0,2005
91209,34,0,2005
91209,35,0,2006
91209,32,0,2006
91209,35,0,2006
91209,34,0,2006
91209,38,0,2006
91209,39,0,2006
91209,40,0,2006
91209,41,0,2006
91209,36,0,2006
91209,35,0,2006
91209,33,0,2006
91209,34,0,2006
91209,35,0,2007
91209,32,0,2007
91209,38,0,2007
91209,39,0,2007
91209,40,0,2007
91209,39,0,2007
91209,41,0,2007
91209,41,0,2007
91209,35,0,2007
91209,34,0,2007
91209,29,0,2007
91209,28,0,2007
91209,27,0,2008
91209,24,0,2008
91209,28,0,2008
91209,31,0,2008
91209,31,0,2008
91209,30,0,2008
91209,32,0,2008
91209,33,0,2008
91209,30,0,2008
91209,30,0,2008
91209,28,0,2008
91209,28,0,2008
91209,27,0,2009
91209,23,0,2009
91209,28,0,2009
91209,31,0,2009
91209,33,0,2009
91209,33,0,2009
91209,33,0,2009
91209,30,0,2009
91209,28,0,2009
91209,28,0,2009
91209,28,0,2009
91209,29,0,2009
91209,31,0,2010
91209,29,0,2010
91209,34,0,2010
91209,34,0,2010
91209,32,0,2010
91209,28,0,2010
91209,32,0,2010
91209,34,0,2010
91209,33,0,2010
91209,36,0,2010
91209,31,0,2010
91209,30,0,2010
91209,30,0,2011
91209,27,0,2011
91209,30,0,2011
91209,29,0,2011
91209,34,0,2011
91209,35,0,2011
91209,0,0,2011
91209,0,0,2011
91209,0,0,2011
91209,0,0,2011
91209,0,0,2011
91209,0,0,2011
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2012
91209,0,0,2013
91209,0,0,2013
91209,0,0,2013
91209,0,0,2013
91209,0,0,2013
91209,0,0,2013
91209,0,0,2013
91210,54,2480,2005
91210,58,2900,2005
91210,56,2682,2005
91210,55.5,2094,2005
91210,52,1988,2005
91210,66.5,2313,2005
91210,68,2346,2006
91210,48.5,1979,2006
91210,53,2161,2006
91210,45,1926,2006
91210,51,2156,2006
91210,56,3505,2006
91210,59,3760,2006
91210,60.5,2480,2006
91210,60,2121,2006
91210,86.5,1516,2006
91210,83.5,1331,2006
91210,75.5,1621,2006
91210,74.5,1635,2007
91210,57.5,1334,2007
91210,66,1452,2007
91210,64.5,1371,2007
91210,68.5,1394,2007
91210,69,1645,2007
91210,72,1919,2007
91210,72,1964,2007
91210,70,1805,2007
91210,64.5,1668,2007
91210,59.5,1486,2007
91210,44,1515,2007
91210,41.5,1515,2008
91210,39,1279,2008
91210,45.5,1336,2008
91210,51.5,1169,2008
91210,67,1236,2008
91210,240.5,1361,2008
91210,235,1580,2008
91210,74,1637,2008
91210,72.5,1531,2008
91210,44,1177,2008
91210,36,976,2008
91210,24,915,2008
91210,20,955,2009
91210,15.5,817,2009
91210,20.5,862,2009
91210,29.5,830,2009
91210,28,826,2009
91210,26.5,894,2009
91210,27.5,1095,2009
91210,27.5,911,2009
91210,32.5,464,2009
91210,27,553,2009
91210,24,480,2009
91210,18.5,569,2009
91210,15,657,2010
91210,15.5,699,2010
91210,18.5,970,2010
91210,45,1084,2010
91210,49,1344,2010
91210,39,1469,2010
91210,39.5,1720,2010
91210,39.5,1805,2010
91210,42,1813,2010
91210,32,1494,2010
91210,26.5,1018,2010
91210,17,1050,2010
91210,17,1073,2011
91210,14,988,2011
91210,16.5,1116,2011
91210,25,1003,2011
91210,30,1060,2011
91210,34.5,1224,2011
91210,0,0,2011
91210,0,0,2011
91210,0,0,2011
91210,0,0,2011
91210,0,0,2011
91210,0,0,2011
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2012
91210,0,0,2013
91210,0,0,2013
91210,0,0,2013
91210,0,0,2013
91210,0,0,2013
91210,0,0,2013
91210,0,0,2013
91214,32.05,813,2005
91214,30.57,892,2005
91214,28.72,830,2005
91214,23.84,632,2005
91214,21.9,613,2005
91214,17.95,655,2005
91214,16.96,656,2006
91214,14.77,581,2006
91214,16.27,642,2006
91214,16.98,595,2006
91214,20.39,696,2006
91214,31.09,1084,2006
91214,34.05,976,2006
91214,32.84,798,2006
91214,30.63,744,2006
91214,25.96,561,2006
91214,24.47,547,2006
91214,20.01,619,2006
91214,19.83,613,2007
91214,17.2,500,2007
91214,20.42,568,2007
91214,25.73,578,2007
91214,28.51,646,2007
91214,30.52,787,2007
91214,32.16,840,2007
91214,33.98,953,2007
91214,31.04,865,2007
91214,25.91,608,2007
91214,22.95,597,2007
91214,16.67,714,2007
91214,17.05,708,2008
91214,16.21,578,2008
91214,17.98,619,2008
91214,23.49,607,2008
91214,25.12,657,2008
91214,29.24,875,2008
91214,31.87,906,2008
91214,32.46,926,2008
91214,30.28,857,2008
91214,27.79,689,2008
91214,23.71,665,2008
91214,15.59,680,2008
91214,15.98,676,2009
91214,13.26,555,2009
91214,15.09,615,2009
91214,21.95,608,2009
91214,22.74,645,2009
91214,20.94,780,2009
91214,21,818,2009
91214,24.09,945,2009
91214,23.05,868,2009
91214,18.62,638,2009
91214,18.32,615,2009
91214,12.84,670,2009
91214,12.23,665,2010
91214,10.17,539,2010
91214,11.89,596,2010
91214,15.54,558,2010
91214,17.3,597,2010
91214,21.98,722,2010
91214,20.69,772,2010
91214,21.53,874,2010
91214,21.57,827,2010
91214,14.15,665,2010
91214,14.58,638,2010
91214,11.61,691,2010
91214,11.91,683,2011
91214,11.56,578,2011
91214,12.88,636,2011
91214,16.07,570,2011
91214,18.08,614,2011
91214,21.34,742,2011
91214,22.37,789,2011
91214,24.68,946,2011
91214,23.01,880,2011
91214,18.58,641,2011
91214,16.91,620,2011
91214,15.14,678,2011
91214,14.66,676,2012
91214,12.74,567,2012
91214,13.7,610,2012
91214,14.82,607,2012
91214,17.15,657,2012
91214,21.56,764,2012
91214,22.06,839,2012
91214,23.82,1149,2012
91214,22.17,1041,2012
91214,18.3,677,2012
91214,17.38,660,2012
91214,11.53,712,2013
91214,11.48,707,2013
91214,13.16,575,2013
91214,14.89,633,2013
91214,17.35,578,2013
91214,18.42,625,2013
91214,21.72,873,2013
91302,90.95,1227,2005
91302,112.25,1115,2005
91302,84.25,1063,2005
91302,60.4,786,2005
91302,49.9,743,2005
91302,49.05,810,2005
91302,43.25,815,2006
91302,47.2,689,2006
91302,48.9,762,2006
91302,48.25,784,2006
91302,56.8,789,2006
91302,51.85,1467,2006
91302,63.8,1608,2006
91302,66.8,1296,2006
91302,62.25,1204,2006
91302,55.4,830,2006
91302,52.8,785,2006
91302,117.55,845,2006
91302,122.45,845,2007
91302,46.2,754,2007
91302,50.9,824,2007
91302,50.4,782,2007
91302,51.35,791,2007
91302,54.65,1227,2007
91302,69.55,1302,2007
91302,71.75,1397,2007
91302,64.55,1336,2007
91302,58.85,840,2007
91302,52.15,796,2007
91302,47.3,960,2007
91302,42.85,987,2008
91302,35.8,721,2008
91302,61.8,696,2008
91302,75.05,792,2008
91302,58.85,837,2008
91302,59.9,1383,2008
91302,82.11,1467,2008
91302,81.58,1483,2008
91302,73.79,1434,2008
91302,68.58,885,2008
91302,61.32,820,2008
91302,52.16,878,2008
91302,46.63,867,2009
91302,40.68,745,2009
91302,67.63,799,2009
91302,80.11,755,2009
91302,63,763,2009
91302,59.11,1227,2009
91302,64,1346,2009
91302,71,1396,2009
91302,74.42,1360,2009
91302,61.47,826,2009
91302,53.05,766,2009
91302,40.26,832,2009
91302,40.11,842,2010
91302,35.79,693,2010
91302,47.74,750,2010
91302,51.47,745,2010
91302,61.58,770,2010
91302,60.89,933,2010
91302,67,974,2010
91302,79.3,1164,2010
91302,61.55,1179,2010
91302,49.35,873,2010
91302,44.4,802,2010
91302,33.75,794,2010
91302,41.65,791,2011
91302,38.3,674,2011
91302,46.95,738,2011
91302,54.4,707,2011
91302,55.6,719,2011
91302,52.75,1000,2011
91302,59.37,1065,2011
91302,68.95,1219,2011
91302,73.26,1201,2011
91302,54.21,791,2011
91302,31.32,731,2011
91302,28.68,791,2011
91302,28.05,810,2012
91302,29.21,714,2012
91302,32.21,750,2012
91302,34.21,794,2012
91302,41.74,830,2012
91302,44.58,1089,2012
91302,46.33,1222,2012
91302,59.17,1558,2012
91302,58,1524,2012
91302,29.17,878,2012
91302,26.33,818,2012
91302,16.33,806,2013
91302,14.67,806,2013
91302,25.5,669,2013
91302,31.33,717,2013
91302,37,771,2013
91302,39.33,812,2013
91302,47.17,1132,2013
91303,40.34,537,2005
91303,42,560,2005
91303,38.87,500,2005
91303,36,391,2005
91303,33.9,376,2005
91303,32.9,412,2005
91303,32.31,414,2006
91303,28.98,364,2006
91303,31.4,401,2006
91303,31.39,371,2006
91303,35.63,431,2006
91303,42.1,629,2006
91303,43.73,622,2006
91303,44.21,559,2006
91303,41.33,497,2006
91303,39.12,363,2006
91303,36.39,349,2006
91303,34.78,411,2006
91303,33.97,413,2007
91303,29.59,336,2007
91303,33.37,367,2007
91303,35.85,352,2007
91303,39,393,2007
91303,39.97,495,2007
91303,42.17,540,2007
91303,43.46,596,2007
91303,40.52,530,2007
91303,37.65,369,2007
91303,34.62,354,2007
91303,31.44,422,2007
91303,31.22,420,2008
91303,28.57,349,2008
91303,32.41,367,2008
91303,34.83,362,2008
91303,36.87,405,2008
91303,38.04,559,2008
91303,41.18,604,2008
91303,41.23,609,2008
91303,38.97,555,2008
91303,37.97,425,2008
91303,34.45,395,2008
91303,30.62,415,2008
91303,30.61,413,2009
91303,26.81,347,2009
91303,30.86,379,2009
91303,33.39,377,2009
91303,35.09,409,2009
91303,34.02,504,2009
91303,36.13,530,2009
91303,37.16,581,2009
91303,35.53,527,2009
91303,32.74,385,2009
91303,31.22,359,2009
91303,28.44,396,2009
91303,27.74,393,2010
91303,23.91,317,2010
91303,27.31,343,2010
91303,29.61,321,2010
91303,32.01,354,2010
91303,33.46,434,2010
91303,35.31,456,2010
91303,36.17,500,2010
91303,34.51,478,2010
91303,31.01,401,2010
91303,28.74,375,2010
91303,27.71,394,2010
91303,27.33,387,2011
91303,24.77,328,2011
91303,27.4,362,2011
91303,29.2,333,2011
91303,31.93,361,2011
91303,33.21,445,2011
91303,35.57,491,2011
91303,37.34,558,2011
91303,34.86,512,2011
91303,31.63,399,2011
91303,29.67,374,2011
91303,29.83,398,2011
91303,29.24,392,2012
91303,27.72,335,2012
91303,29.75,357,2012
91303,29.94,360,2012
91303,32.8,399,2012
91303,35.59,471,2012
91303,17.53,517,2012
91303,18.17,647,2012
91303,16.87,589,2012
91303,14.34,402,2012
91303,13.24,367,2012
91303,10.33,404,2013
91303,10.27,399,2013
91303,10.35,317,2013
91303,11.85,342,2013
91303,13.79,338,2013
91303,14.89,381,2013
91303,16.64,503,2013
91304,44.92,811,2005
91304,47.67,929,2005
91304,42.2,783,2005
91304,35.43,590,2005
91304,31.75,570,2005
91304,29.16,595,2005
91304,28.25,591,2006
91304,24.54,516,2006
91304,26.6,566,2006
91304,27.33,535,2006
91304,33.75,690,2006
91304,43.73,962,2006
91304,45.77,984,2006
91304,48.67,969,2006
91304,44.19,809,2006
91304,39.64,585,2006
91304,35.26,573,2006
91304,30.03,609,2006
91304,29.83,600,2007
91304,26.08,516,2007
91304,30.92,566,2007
91304,36.13,542,2007
91304,40.51,656,2007
91304,43.54,814,2007
91304,46.11,888,2007
91304,48.31,998,2007
91304,42.57,814,2007
91304,36.98,573,2007
91304,32.74,570,2007
91304,27.58,627,2007
91304,28.37,614,2008
91304,25.52,538,2008
91304,29.92,575,2008
91304,36.36,568,2008
91304,39.59,692,2008
91304,41.49,877,2008
91304,44.47,916,2008
91304,44.15,964,2008
91304,40.52,833,2008
91304,38.11,660,2008
91304,33.05,619,2008
91304,26.35,609,2008
91304,27.07,597,2009
91304,23,509,2009
91304,27.5,570,2009
91304,33.71,579,2009
91304,35,648,2009
91304,32.68,738,2009
91304,33.58,818,2009
91304,36.13,954,2009
91304,33.35,815,2009
91304,30.29,610,2009
91304,26.93,583,2009
91304,22.64,595,2009
91304,21.33,583,2010
91304,17.39,487,2010
91304,21.11,532,2010
91304,26.1,497,2010
91304,28.99,573,2010
91304,32.82,690,2010
91304,35.04,735,2010
91304,36.27,801,2010
91304,33,722,2010
91304,28.14,621,2010
91304,24.75,595,2010
91304,21.46,606,2010
91304,21.36,593,2011
91304,20.31,496,2011
91304,23.07,542,2011
91304,25.5,514,2011
91304,28.92,582,2011
91304,32.5,669,2011
